Name	logFC	logCPM	PValue	FDR
c236401_g1_i1	-0.402087082941483	5.39260445071853	0.335157934214563	0.836412529264678
c236404_g1_i1	-0.156142594413061	6.91338017336813	0.522742822545545	0.929376422006455
c236406_g1_i1	-0.395419569645544	2.64410627415992	0.796709638485948	0.977219610867339
c236409_g1_i1	0.534468979616188	7.52578233838442	0.0160855102174577	0.169554665862298
c236411_g1_i1	0.175535767980695	6.77465108255822	0.467256169240553	0.90537601679104
c236413_g1_i1	0.108911946082217	6.57217813699413	0.699124147612948	0.965888330463019
c236414_g1_i1	-2.49270684258183	8.36245797864272	1.33460482662823e-10	1.51082713740954e-08
c236417_g1_i1	0.110603014552451	6.79848410991314	0.652663150809467	0.955301565192947
c236428_g1_i1	-0.695102350307733	4.95255098137282	0.18468815275142	0.670461507403226
c236432_g1_i1	0.425100075716759	6.95439835177746	0.122032036393735	0.552130265804282
c236437_g1_i1	-0.895166629026116	5.8983982240164	0.0515442721182185	0.354349065264623
c236438_g1_i1	0.37335826386696	7.49715453731312	0.0996801853165412	0.495453394221196
c236443_g1_i1	-0.101070352392385	5.66424597540456	0.784052132017934	0.976783458128314
c236460_g1_i1	-0.0818912101967092	6.37625578455322	0.766594067655483	0.97323912650997
c236464_g1_i1	0.108004521083596	8.00668169445122	0.720052227137271	0.966969728586083
c236468_g1_i2	-0.628299436920301	6.87306293471184	0.0227306986120564	0.218901363196314
c236474_g2_i2	2.3319830800333	9.65042725145602	1.5591410300812e-05	0.000640613333511642
c236483_g1_i1	-0.489841785341795	5.14882224186846	0.333598093912475	0.836412529264678
c236484_g1_i1	-0.533297943115188	4.04483086910764	0.372116276224742	0.856485055692383
c236487_g1_i1	-0.0448163397331892	9.10196814382077	0.92197560028182	0.992911564004925
c236494_g1_i1	-0.555683605862035	7.60348076018952	0.0458236319979031	0.333574391984736
c236496_g2_i1	-0.160720732734065	6.14900780259645	0.567088386061736	0.942577248630046
c236505_g1_i1	-0.355395182900333	5.58937343515001	0.463716416457302	0.904411090004983
c236510_g1_i1	0.179026291733178	8.05074851877581	0.476329439437264	0.906725943911635
c236511_g1_i2	-0.74559174121352	6.2078493302555	0.148974297151434	0.6103105068678
c236522_g1_i1	-0.430854620854184	5.51079115527984	0.256721843958864	0.774168190974581
c236526_g1_i1	-0.0389188425820808	7.09687638371292	0.864909835918556	0.986935024382054
c236530_g1_i3	0.197729313845057	6.67782312449322	0.406297958195729	0.875917129464325
c236542_g1_i1	0.510753213545226	8.54508297368157	0.0858638508122451	0.464758281711625
c236549_g1_i2	0.045951511089198	6.5934222027026	0.860682675974181	0.985875802314513
c236554_g1_i1	-0.158044634519588	7.23628526228797	0.489982165464291	0.913897468671964
c236555_g2_i3	0.132383580027576	6.46437387257731	0.65008239786694	0.955301565192947
c236575_g1_i2	-0.469156937873203	5.83368268328114	0.175268748780583	0.656458980071502
c236579_g1_i1	0.303135202030492	5.5033365055942	0.457879761534295	0.902300044550469
c236584_g1_i3	0.194695019091132	7.40413448517935	0.412858624352024	0.877950735257981
c236595_g1_i1	0.252582873110658	6.95283917635774	0.390797674620821	0.868547384777988
c236600_g2_i3	-0.135453659499426	8.76299865871114	0.803712266453389	0.977219610867339
c236609_g1_i2	0.453004292133728	5.72079795842045	0.261767012715205	0.777729844419518
c236610_g1_i1	3.00004741567228	6.02137756978885	1.81440163887559e-12	2.51612147271072e-10
c236612_g1_i2	0.263767400568162	6.23434903307775	0.369071182578083	0.853758930494656
c236613_g1_i1	0.519663410641125	5.24262915681852	0.211765122605845	0.716172921046549
c236618_g1_i2	-0.631293202887092	4.38090640482425	0.459576252540681	0.90236607935648
c236622_g1_i1	-0.101069986022557	4.34599346771265	0.863593674004215	0.986481488818241
c236635_g1_i1	0.267489460181711	8.0567706283541	0.305317387597155	0.813055952473077
c236644_g4_i2	-0.0811779969083117	5.02709015002908	0.9244750759794	0.992911564004925
c236645_g1_i1	-0.427575583972625	7.39781676229798	0.142625975210608	0.597228720510941
c236649_g1_i3	0.0150155397506899	7.84542554293316	0.950307219326953	0.997371394093465
c236650_g1_i2	-2.14219966212967	3.93779188997988	0.22895925802021	0.739664102602894
c236651_g1_i2	-0.00920667816335824	7.7447332381871	0.970599304623528	0.997695586009544
c236657_g1_i1	-0.124932322855415	7.41205774470955	0.581310283072979	0.942642852448225
c236658_g2_i2	-1.00089591337048	4.4800802127178	0.368580130094662	0.853758930494656
c236662_g1_i1	-0.158250868307361	6.67106246294424	0.59312650995232	0.945350921930615
c236664_g1_i1	0.15456435081997	4.29706156414903	0.800617057969865	0.977219610867339
c236665_g1_i1	0.211366928178013	6.28289315688484	0.454343574904151	0.89976573009401
c236666_g1_i1	0.830275144209338	3.66164356044593	0.263052429491237	0.778333578977701
c236671_g1_i1	-0.00971661468008067	4.02654521755941	0.992705855821905	0.999916357770856
c236676_g1_i1	-0.40674856681884	4.20328024622384	0.538840332384661	0.932879938744605
c236698_g1_i1	-0.232770586348133	8.07853220815289	0.353914817058566	0.845081788578074
c236700_g1_i1	-0.131489820818719	6.36143982043421	0.639003275370924	0.954157513682824
c236704_g1_i3	0.0129071438500353	7.81358853028172	0.952264110339858	0.997371394093465
c236705_g1_i9	-0.225948784971456	6.86418997583405	0.392539862196858	0.869576124443278
c236706_g1_i1	-0.442906062486393	6.95106891915904	0.082980199119689	0.456638060036622
c236715_g1_i1	-0.82221047177997	6.41018844380063	0.00551492529307302	0.0780390066343777
c236718_g1_i1	0.792132552174087	8.4300076509868	0.0378457644063434	0.300295822500709
c236722_g1_i7	0.143142787872756	8.26179334400812	0.605218815009539	0.948113576139249
c236728_g1_i1	-3.7748424759196	6.82947149485718	7.49511210693675e-19	2.18817825564096e-16
c236731_g1_i1	-0.223897281183524	6.6577193854495	0.341775264004065	0.83811997764392
c236742_g1_i1	-0.0918430222000758	7.17691734685779	0.678401107538376	0.957632593583745
c236743_g1_i1	-0.131288486228269	7.12304833169665	0.547396642656422	0.938611801179343
c236744_g1_i1	1.06820393467841	3.67879245809679	0.124899958016664	0.558603965926438
c236745_g1_i1	0.178322179108332	6.18995595635098	0.532714478001973	0.932577867832135
c236755_g1_i1	-0.31753525250928	5.04908322744564	0.498627300479084	0.916463099985911
c236758_g1_i3	0.295276985950131	7.65394055758805	0.181378093574845	0.665412886944223
c236760_g1_i2	0.242238584243542	10.5696545882033	0.550229305814039	0.939391488221731
c236764_g1_i1	0.526491427649002	9.0397038399706	0.0748524142774331	0.426289878846942
c236770_g1_i2	0.947901713577412	5.20392821688736	0.0447151177904386	0.328788124622122
c236771_g1_i1	0.392988522256149	9.39216481220434	0.196362817160396	0.692890933071701
c236774_g1_i2	-0.182390212537974	6.83767294992657	0.525965842316635	0.930632385113357
c236777_g1_i1	-0.228850026725377	7.05897189057738	0.491532174160556	0.914555329904196
c236779_g1_i2	-0.436441580202172	5.93625494664403	0.183902520999946	0.668484458706879
c236789_g1_i2	-0.0613701120863141	6.89142180431328	0.798996890469937	0.977219610867339
c236797_g2_i1	1.10859894617191	7.89256601444028	0.00843462396148856	0.108302914616614
c236801_g1_i1	-0.0731232181720152	4.10885503286563	0.906893459144713	0.989938113346074
c236802_g1_i1	0.271020361189611	5.88984193487256	0.486626853524903	0.91383695129955
c236803_g1_i1	0.105331142926182	6.56149695260193	0.67805824095175	0.957583793535109
c236813_g1_i5	0.214986128417437	8.2031398340842	0.393975212482595	0.87000275700008
c236821_g1_i2	0.0947239922886887	6.58834181878257	0.711768334174969	0.966969728586083
c236822_g1_i2	-1.64267046894124	7.30623596348413	0.000649712408582719	0.0135998291713522
c236825_g1_i1	-0.383068167083197	7.93773737422339	0.100930209503913	0.4994289670992
c236828_g1_i1	-0.217179378071572	5.27217825981405	0.601567778422677	0.946453732044524
c236829_g1_i1	0.517639265921768	5.9939507113026	0.210485376816831	0.715397276247227
c236830_g1_i1	-0.0880001283062255	7.13741369313973	0.722394547550158	0.966969728586083
c236832_g1_i1	-1.33885255567477	6.94095799064157	4.78991010652167e-05	0.00164010070128862
c236835_g1_i1	-0.190083334559084	7.96317387393657	0.408478976866749	0.876162048012095
c236842_g1_i1	0.29408300083524	6.43340140914528	0.463617521003985	0.904411090004983
c236843_g1_i1	0.287722134000311	8.02020441353385	0.226442235580865	0.736269097753258
c236845_g1_i2	0.0996640627501432	9.01706684432739	0.768135269199647	0.97387498754054
c236846_g1_i1	-0.005757400841933	6.9823641514074	0.979875187525727	0.997695586009544
c236848_g1_i1	0.0395747846340257	6.36745808002796	0.879995089516313	0.988966180047553
c236852_g1_i1	0.0618181638261225	7.18732919993201	0.842455437571915	0.98033161462985
c236853_g1_i2	0.0405429188866397	8.91699590582689	0.88512632837056	0.989334886596751
c236857_g1_i1	0.022145904910244	5.59410873882868	0.955873558692592	0.997695586009544
c236860_g1_i1	5.08945614044851	4.41380823524314	0.0022886032150644	0.0388222692170098
c236861_g1_i1	-0.13198477980966	6.26909608944541	0.639516510184007	0.954157513682824
c236863_g1_i5	0.167160491103344	5.15903967216478	0.717142755023814	0.966969728586083
c236865_g1_i1	0.228767211746309	7.42511644110374	0.310755569990427	0.818111602627858
c236870_g1_i1	-0.104818476471561	5.34194974670703	0.809943700477846	0.978014053016829
c236873_g1_i3	-0.559433443047915	5.85002673709136	0.165049772717772	0.643272027207611
c236879_g1_i1	-0.25854794980959	7.32172674844533	0.280136230224232	0.789992714313074
c236882_g1_i2	-1.30120727490011	7.02264648786473	0.0207441275976168	0.205845573853274
c236883_g1_i4	-0.215457786366027	6.34838406559341	0.418460716234684	0.879909625835403
c236884_g1_i1	-0.256446852161815	6.49049067981096	0.376162350580087	0.860849305139565
c236885_g1_i1	0.0809572339457694	7.45036267251398	0.781817361053512	0.976783458128314
c236886_g1_i1	0.415549975676558	6.97746054387304	0.237818836513407	0.748670339133181
c236896_g1_i1	-0.175565291772213	6.94276765275628	0.505798349290029	0.91791903591574
c236903_g1_i1	-0.11514994744234	7.28603864243242	0.708471503979709	0.96613332810697
c236914_g1_i1	0.470876688693766	8.04217531955182	0.0465732091401706	0.334761246217389
c236916_g1_i1	-0.685704890002817	5.31489121918959	0.0994893544074685	0.49539268303252
c236917_g1_i1	0.216103051015394	3.83142767419626	0.75434675081515	0.971074826356843
c236918_g1_i1	-0.675669750095552	5.8640911996007	0.0670583911004618	0.405199232499195
c236919_g1_i3	0.477050248351062	7.71335252164235	0.0345063348025355	0.286183812211752
c236923_g1_i1	0.0671357102225211	7.70392736252808	0.760697251078485	0.972255219293169
c236931_g1_i1	-0.898357728945174	7.41518500809732	0.00157099439218151	0.0284781238347414
c236936_g1_i3	0.719293264782363	7.59483570672965	0.255544114397001	0.772980182984611
c236947_g1_i2	0.942620169948216	8.36887093857322	0.00358651774712648	0.0563581131538543
c236956_g1_i6	0.128645334208119	6.23000360941644	0.671111263540093	0.956869692711838
c236958_g1_i1	0.778476179838651	4.13290675165394	0.2929625966178	0.80125002396664
c236966_g1_i2	0.0260487975022996	4.33134290249772	0.97465933312065	0.997695586009544
c236967_g1_i1	0.432468047047125	8.00514202598714	0.0765231969152462	0.430762388409384
c236968_g1_i1	0.155614349401303	7.71380867271718	0.542894728510835	0.934756858725875
c236985_g1_i1	-0.310778151022573	5.84471966099085	0.352005905052045	0.843810717501061
c236992_g1_i2	0.49656846333567	5.83768640184519	0.255102314328789	0.772980182984611
c236995_g1_i1	0.393060840667325	8.3973647012555	0.112832059830206	0.531306821628313
c237006_g1_i1	0.13041657692562	6.02386098907409	0.689141643280597	0.960781688355183
c237018_g1_i3	0.650079753808909	8.73688781032489	0.00825580396426996	0.106499871139082
c237024_g1_i1	-0.251593461067369	7.40863727721077	0.246312298550127	0.760319599364249
c237026_g1_i1	-0.552330183263716	5.65037790317997	0.176479157113246	0.659212043439176
c237031_g1_i1	0.281407320581734	8.26498833602833	0.331791867439774	0.834720001190332
c237033_g1_i1	0.160945751932173	4.98973652714032	0.750754119277384	0.970956656477418
c237043_g1_i2	0.413705676982807	6.92125315057796	0.106649325546454	0.51397376959703
c237047_g1_i2	-0.224075870704815	5.41032448655623	0.562845489730459	0.941243271490761
c237059_g1_i2	-0.674075775446069	6.07745103731449	0.0607173683701071	0.382689886009236
c237060_g1_i1	0.515023138631086	6.64798217288223	0.174935076133035	0.656095244969537
c237066_g2_i1	0.00704735623947683	4.07385473668736	0.989402655542162	0.998656031665643
c237068_g1_i1	-0.062237823662977	4.24574239828278	0.92407176310856	0.992911564004925
c237078_g1_i1	-0.239441593933391	5.28904935326146	0.559668329491573	0.940344117717709
c237087_g1_i3	1.20271871243455	4.45615060114292	0.35215824968721	0.843810717501061
c237102_g1_i1	-0.186353029645198	6.40951548853148	0.483923227682713	0.911484598966387
c237103_g1_i2	-0.489486336188925	7.17598292672358	0.0354771103685989	0.29030090037879
c237112_g1_i2	-0.0713874873295326	7.20073868863362	0.833610656896409	0.98033161462985
c237123_g1_i2	0.23427247663291	8.59589289489868	0.504216861307701	0.916518015552664
c237143_g1_i1	0.24082170172514	5.42690541701789	0.55172517940177	0.939643712048393
c237144_g1_i2	-0.0859373186180174	5.35810222834333	0.827733656236575	0.98033161462985
c237152_g1_i2	0.363801454900556	4.9602207847343	0.535305614423	0.932577867832135
c237154_g1_i1	0.535826706779476	8.75973607393313	0.0416035147347395	0.314835874807094
c237156_g1_i1	0.0230528090965559	6.38610341332187	0.929700889552175	0.992911564004925
c237157_g1_i1	0.0412580231563442	7.48279841118406	0.897490599223666	0.989368574594717
c237170_g1_i1	0.0605365636007116	6.36687547237277	0.842504191855337	0.98033161462985
c237182_g1_i1	-0.277276911463217	6.09950277060163	0.360565506486933	0.848357651569121
c237202_g1_i1	-0.162012812227444	6.66314604358816	0.550899677516728	0.939391488221731
c237204_g1_i2	-0.620618034148852	4.6837308851736	0.323090214314908	0.830867602598422
c237207_g1_i4	0.0945158245377314	8.066471299122	0.759573677471215	0.97201707440226
c237210_g1_i1	1.11852900394146	4.02534751977764	0.0822297775523657	0.453408127319058
c237217_g1_i2	-1.11129006952713	3.26842352862303	0.617780732377568	0.950120039329702
c237221_g1_i1	-0.127099289631112	6.23196323779604	0.764854741417064	0.97323912650997
c237242_g1_i1	-0.432747611039707	6.52486765573646	0.16842506824383	0.649238258199115
c237248_g1_i1	0.0578223188612691	6.77824743968667	0.810788082489099	0.978622339322789
c237260_g1_i1	-0.196119828907428	5.70084165241824	0.556063690967176	0.940195411587844
c237261_g1_i1	1.16752160154683	6.35275452085278	0.00874643324086752	0.110916375761622
c237262_g1_i3	1.12856943261669	7.87155164400541	1.69235258982548e-05	0.000673597949044814
c237270_g1_i1	-0.122026223877437	5.75090608204894	0.709924846575189	0.96630835655819
c237274_g1_i2	0.138740299611917	5.33938333518028	0.72987897258875	0.967942493826448
c237275_g1_i2	-0.650248571331578	7.49667212820026	0.0247868007754572	0.233280858656695
c237285_g1_i1	-0.471172657725773	4.9416126200788	0.364471477628042	0.849820633208386
c237299_g2_i1	-0.651923301031762	9.69377073565503	0.151688945950131	0.617241004351413
c237302_g1_i4	-0.2753527518564	4.60279676097074	0.657368237772352	0.955301565192947
c237304_g1_i3	0.170825559540802	6.7843588123049	0.501883265035926	0.916518015552664
c237309_g1_i1	0.0439178656424702	7.20684664904679	0.848689978506919	0.981145291631143
c237313_g1_i1	-0.0211311859851654	7.60007966337848	0.921150917527275	0.992788396838943
c237320_g1_i5	0.117280942332118	7.4399858941188	0.592401373291623	0.945350921930615
c237330_g1_i2	-0.182523002284058	7.09767803047747	0.416259434062846	0.878899357618638
c237331_g1_i1	-0.0840012869837374	6.00411842589317	0.776731514300154	0.976783458128314
c237333_g2_i1	-0.206583367895131	3.88593648676324	0.798892502961383	0.977219610867339
c237334_g1_i1	0.200566788432465	6.40161693976496	0.465772666924257	0.904769995609939
c237339_g1_i2	0.0895969135244472	4.40978490094109	0.877127802935692	0.988104777190147
c237339_g2_i1	-0.487400868506066	4.43032212643064	0.406238807257304	0.875917129464325
c237344_g1_i1	0.63867960755773	6.04748216148964	0.0847423532612882	0.462339143233638
c237346_g1_i7	-0.209532344473551	6.47702977570958	0.403205337943517	0.875031302649722
c237359_g2_i1	2.11588076673877	3.54654904076394	0.187662418727342	0.677710570755576
c237363_g1_i1	-0.245982167136133	7.47217918369951	0.27391308972628	0.787592881443042
c237373_g1_i2	0.11122774265312	6.59985128579129	0.660665713270147	0.955301565192947
c237376_g1_i2	-0.0238443765284668	7.36345511692985	0.914838315371343	0.9919577712666
c237379_g1_i1	-0.579706461932069	5.19437758281584	0.215237737347487	0.720713655057964
c237382_g1_i3	0.619449578186122	9.27048494084471	0.0245302710404402	0.231804792949441
c237383_g1_i1	0.235423205511119	6.50702723624782	0.46323432349114	0.904411090004983
c237385_g1_i1	-1.35129271870046	5.58618760603955	0.161090728043142	0.635540731476039
c237389_g1_i2	0.735027317787604	5.22263200835349	0.155808947533877	0.625371323573469
c237390_g1_i4	0.0581513230779077	7.07367917913796	0.789079715660653	0.977219610867339
c237392_g2_i1	-0.126326844094989	8.12814042222679	0.617593639758498	0.950120039329702
c237393_g2_i2	0.0140264283251888	5.67825740943131	0.966429889938376	0.997695586009544
c237393_g3_i1	2.02342489216684	3.70413469988955	0.139105225780866	0.588757802011428
c237395_g1_i1	-0.274111899088239	7.33810204759444	0.331625696764819	0.834720001190332
c237396_g1_i8	0.450928891567167	6.08863619540272	0.146426943756338	0.606594665434211
c237404_g1_i3	-0.43634456342051	7.31376480119684	0.287186115677052	0.796909146403505
c237413_g1_i1	-0.232098196638928	6.90525767461077	0.385201089995961	0.864714870986481
c237415_g1_i1	-0.129047496836093	7.99846331231749	0.614505643580134	0.950120039329702
c237419_g1_i1	0.0371712897202734	6.5088716682768	0.889140954111737	0.989334886596751
c237423_g1_i1	2.05772683412153	4.53823781177198	0.170380360089531	0.651936890372148
c237427_g1_i1	-0.0517394698358256	5.98179148861222	0.878058556198379	0.988554340952874
c237432_g1_i1	-0.738983078812164	5.27829582900629	0.111437921368704	0.528208157453688
c237437_g1_i1	0.270582813958521	4.90821012717302	0.638730117884141	0.954157513682824
c237444_g1_i2	-0.145432656020342	6.57157311468779	0.63677195445366	0.954157513682824
c237447_g1_i1	-0.136293410336433	6.80187910055079	0.607067759387118	0.948832026294828
c237461_g1_i1	-0.00222628269533116	6.03556548356063	0.996217688540395	1
c237475_g1_i1	0.162543083228214	6.30525459614847	0.542957742710432	0.934756858725875
c237477_g1_i2	-0.151786628232201	4.45154386451108	0.792790950997253	0.977219610867339
c237479_g1_i4	0.245180104752342	4.05679269851326	0.700532498503178	0.965995736374016
c237489_g1_i1	0.205470946432608	4.89034320087086	0.713099504133037	0.966969728586083
c237493_g1_i1	0.212559106627218	7.93063550904877	0.356366486000082	0.846354577456897
c237494_g1_i2	0.0301350594719938	7.2958560610493	0.894069184026487	0.989334886596751
c237496_g2_i1	-0.251954228963638	4.48427614012736	0.658122348757641	0.955301565192947
c237497_g2_i1	-0.257121425663845	6.11854183331356	0.377525802410015	0.861551066195261
c237499_g1_i2	-0.0236453556870843	4.62099278558213	0.96917217385429	0.997695586009544
c237499_g2_i2	0.0538951282336012	5.80985293513889	0.932839409998758	0.993303845389476
c237501_g1_i2	0.123197390354912	8.6106547901574	0.649820972512752	0.955301565192947
c237507_g1_i1	-0.0296557316776632	5.75193210133427	0.937013714829185	0.994076373363177
c237508_g1_i1	-1.70092171207624	3.92315121110024	0.220885818855157	0.725810922058954
c237513_g1_i1	-0.0589635096029862	5.4437269264759	0.885798239092328	0.989334886596751
c237515_g1_i1	0.3224604437904	7.54106319885852	0.19179289443548	0.685045193453708
c237519_g1_i1	-0.108776353767461	6.13847229173467	0.761489769693632	0.972358632325703
c237536_g1_i1	3.06640364486267	4.25649648172044	0.000120315107415009	0.00362625635589289
c237538_g1_i1	0.0417192747450259	6.06908380492398	0.900215728392559	0.989368574594717
c237541_g1_i1	0.870328675975024	8.85866528362061	0.00270074637630953	0.0447195228339969
c237546_g1_i3	0.265337646460332	6.06878125413548	0.697888894145983	0.965383964046825
c237558_g1_i3	-0.0729579873358478	7.13349344308183	0.75042782740307	0.970760997808963
c237560_g1_i7	-0.451754795099918	5.36943775744188	0.261662334895383	0.777729844419518
c237566_g1_i1	0.511002320608155	5.49964435884975	0.227500996050905	0.738305184051633
c237569_g1_i5	-0.130567134446856	6.3389042437563	0.621530778758946	0.950120039329702
c237572_g1_i1	-0.176591449784312	7.52995302926926	0.449314328499171	0.896850154798454
c237577_g1_i2	-0.194114621915909	6.37794515425352	0.488496306441373	0.91383695129955
c237579_g1_i1	0.308191183822839	9.30387687030978	0.245791007873771	0.759577246335079
c237589_g1_i1	-0.3288631863425	5.16525967606541	0.451915618392576	0.898752136046517
c237590_g1_i3	0.7289140339196	9.94735999418884	0.143153881224038	0.598228793095551
c237591_g1_i1	-0.826458481717117	8.27023504206099	0.0139025447701493	0.153010745714322
c237597_g1_i1	-0.596624683906536	7.96562780071351	0.0275442280663378	0.248435500949554
c237600_g1_i2	0.207708122680697	11.0320655415683	0.496069568092363	0.915876740083917
c237604_g1_i2	-0.638404692664379	4.83824612753849	0.235144162570338	0.746619730840107
c237605_g1_i1	0.277199681858009	5.76371887173501	0.433851322673019	0.887952283594649
c237611_g1_i1	0.0179728439139002	7.04084964130765	0.944818361479841	0.996973765415427
c237625_g1_i2	-0.691825210167677	5.74294319575851	0.0560028986088194	0.371853138715955
c237639_g1_i1	1.55945654833074	10.3709464001423	6.90232272520798e-07	4.20738287436579e-05
c237645_g1_i4	-0.112527086850877	5.15532778085032	0.828910474550384	0.98033161462985
c237647_g1_i2	-0.337136231693039	6.35423553448966	0.266741502541374	0.78114867158876
c237648_g1_i1	0.0987644557363103	8.16482720198457	0.687767345516608	0.960332478832375
c237651_g1_i1	-0.150153017710808	6.38598842239705	0.570157218369749	0.942577248630046
c237652_g1_i1	0.142115572816011	5.47676562540524	0.696583210297517	0.964808066375109
c237655_g1_i2	-0.258811315509685	4.09135294882797	0.778290464349058	0.976783458128314
c237666_g1_i1	0.142038942673653	6.33502364902614	0.592817192039785	0.945350921930615
c237679_g1_i2	-0.434801045817276	8.94878800849199	0.161763332403138	0.637740728386786
c237681_g1_i1	-0.303906085756576	5.44368177590156	0.437646252553582	0.889891408693079
c237685_g1_i1	-1.34216587820587	8.3675261268768	0.00155234090019401	0.0282322458143481
c237688_g1_i7	0.14236852048152	6.77204789929006	0.612734648570425	0.950120039329702
c237689_g1_i2	0.043295258417132	6.05157804540309	0.882902074640033	0.989334886596751
c237690_g1_i1	0.289662076233863	5.93857505873242	0.364144695816879	0.849820633208386
c237692_g1_i1	-0.862795342719894	5.29989796006221	0.052974924320103	0.36144145781502
c237694_g1_i1	0.134942743594712	7.37804442008172	0.536383877407754	0.932577867832135
c237703_g1_i1	0.746140311236361	6.92414101917699	0.00578132512148133	0.0807867985805475
c237705_g1_i1	0.0710480549458498	6.36558341540303	0.799526245832453	0.977219610867339
c237707_g1_i4	-0.186202196747166	5.84641155355538	0.565834688242883	0.942577248630046
c237715_g1_i1	0.0287700317264943	5.06628431383014	0.951875263236489	0.997371394093465
c237716_g1_i1	0.0563506077971909	6.14766124757605	0.843758376934828	0.980378658746855
c237719_g1_i1	0.216643049438348	8.2086127312171	0.356375256407046	0.846354577456897
c237721_g1_i1	-0.446294792779241	5.98215397785507	0.177788356653213	0.661479045071485
c237724_g1_i1	0.393164945216196	7.53841753175832	0.0797034985266642	0.443445643257178
c237727_g1_i1	0.998277915587213	8.15821240616234	0.000394030107270096	0.00912638890295259
c237728_g1_i1	0.146382576009696	7.3044754839658	0.507744178823584	0.920410771220399
c237730_g1_i1	-0.13492016339884	6.87168745108567	0.622378628649037	0.950120039329702
c237734_g1_i1	0.917494304626165	7.50964832599805	0.00525705376005524	0.0751569000181094
c237741_g1_i1	-0.231615483445762	4.95459717266263	0.655269366864049	0.955301565192947
c237743_g1_i3	0.0498799146875972	7.96981284973973	0.825114277572459	0.98033161462985
c237744_g1_i1	0.275670176734575	7.10540218923242	0.256037069435432	0.772980182984611
c237746_g1_i1	-0.26291068831842	8.30684500688635	0.303002123039028	0.810628331917272
c237747_g1_i1	-0.555821215504546	5.6607039283204	0.172822490138735	0.653473996455055
c237753_g1_i1	0.271704268933939	7.54567777922559	0.299219520850815	0.805514074282437
c237758_g1_i1	0.0747218795840838	7.69713485354344	0.80044904906319	0.977219610867339
c237760_g2_i1	-0.518229988139393	3.43861534656325	0.68713067315224	0.960332478832375
c237763_g1_i1	-0.638145783746143	7.18582062461935	0.0692721486969328	0.40952297364708
c237770_g1_i1	0.123250688339953	7.34500055293434	0.585264867324787	0.942777105431953
c237774_g2_i1	0.0505691211023109	5.90268182258055	0.875958820434834	0.987147521509919
c237776_g1_i1	-0.577655499077581	9.3910219683761	0.0511132341926492	0.353082328850093
c237777_g1_i1	1.75076216129028	9.26443688399692	1.03607952591151e-05	0.000459770650418492
c237778_g1_i1	-0.223284523761142	5.52224080311684	0.527218316090226	0.931658502000544
c237786_g1_i2	-0.0852784448805575	5.20616559142013	0.893279661846384	0.989334886596751
c237798_g1_i1	-0.204025918512293	5.60692643081803	0.556125428177068	0.940195411587844
c237798_g2_i1	-0.246871292882788	10.6731813657071	0.405286749256981	0.875917129464325
c237800_g1_i6	0.51976450532237	8.38256400418788	0.0356738219861777	0.290601843979925
c237805_g1_i2	-0.111681890907069	4.83073736237692	0.848739367820212	0.981145291631143
c237809_g1_i4	0.402001653966582	6.58523229591384	0.233035250575882	0.74650341549873
c237811_g1_i5	-1.66453749423964	6.98470492463879	4.50643324186879e-05	0.00157215001211611
c237814_g1_i2	0.210520607020754	6.61365543431601	0.421556379920211	0.883257031319318
c237815_g1_i2	-0.177109572785852	8.49009956438944	0.475629314449398	0.906725943911635
c237816_g1_i1	-0.301147914214787	5.72214449076663	0.599694032616879	0.945350921930615
c237834_g1_i2	-0.0733687466161872	9.0758633500506	0.769529492573175	0.97389461448857
c237836_g1_i1	0.108713893504804	6.10187792485995	0.775537471001078	0.976320476555388
c237836_g3_i1	0.447090676325449	5.20316404936206	0.345443923084268	0.842326181180923
c237841_g3_i2	-0.319662237924253	3.36049945298553	0.802491586831432	0.977219610867339
c237852_g1_i2	0.817554196936412	3.86519193353249	0.195096863865077	0.691327835114384
c237854_g1_i1	-0.182547412862711	6.20874852906099	0.500533637949852	0.916518015552664
c237866_g1_i1	-0.312755450577993	5.62572270449146	0.384540155692046	0.864107679646286
c237874_g1_i2	-0.409432822841383	9.84297747500386	0.245815402198219	0.759577246335079
c237877_g1_i1	0.55350196829679	8.45999768933484	0.096736995674763	0.490493706588584
c237879_g1_i1	-1.39212922361713	4.38651559630779	0.158218584821506	0.629131534053688
c237884_g1_i4	0.24448018835353	4.22660578451834	0.708344625612853	0.96613332810697
c237891_g1_i1	0.0178828895664898	9.27442654551239	0.944677948415073	0.996973765415427
c237897_g2_i3	-0.0366357451025545	7.66793443567976	0.866523135245614	0.986935024382054
c237898_g1_i4	-0.193045961709427	6.86717324786715	0.536834528076558	0.932577867832135
c237899_g1_i1	-0.0152408274461692	6.70539481222309	0.954959130178581	0.997695586009544
c237910_g1_i1	0.023046446835563	8.11205112408722	0.926624473266401	0.992911564004925
c237915_g1_i1	-0.608298443349424	5.36986838693696	0.133418147675656	0.57863210723758
c237915_g2_i2	-0.114823925960949	4.70336458081784	0.842833139113629	0.98033161462985
c237918_g1_i1	-0.575068023738094	8.45839765287158	0.0519013720727402	0.356308058029072
c237922_g1_i1	0.281370596146999	7.00995316500512	0.221026838236019	0.725810922058954
c237928_g1_i2	0.481703372190634	9.17829095460085	0.0722216910681198	0.416076286913532
c237929_g1_i1	-0.239156981469083	5.57443967283585	0.538592138710304	0.932879938744605
c237930_g1_i1	0.00923433156404217	7.53764152019428	0.971375131956374	0.997695586009544
